system:index,Longitude,PlotID,Type,description,doy-20140509,doy-20140525,doy-20140610,doy-20140626,doy-20140712,doy-20140728,doy-20140813,doy-20140829,doy-20140914,doy-20140930,doy-20150509,doy-20150525,doy-20150610,doy-20150626,doy-20150712,doy-20150728,doy-20150813,doy-20150829,doy-20150914,doy-20150930,evi-20140509,evi-20140525,evi-20140610,evi-20140626,evi-20140712,evi-20140728,evi-20140813,evi-20140829,evi-20140914,evi-20140930,evi-20150509,evi-20150525,evi-20150610,evi-20150626,evi-20150712,evi-20150728,evi-20150813,evi-20150829,evi-20150914,evi-20150930,geometry,name,ndvi-20140509,ndvi-20140525,ndvi-20140610,ndvi-20140626,ndvi-20140712,ndvi-20140728,ndvi-20140813,ndvi-20140829,ndvi-20140914,ndvi-20140930,ndvi-20150509,ndvi-20150525,ndvi-20150610,ndvi-20150626,ndvi-20150712,ndvi-20150728,ndvi-20150813,ndvi-20150829,ndvi-20150914,ndvi-20150930,summaryQA-20140509,summaryQA-20140525,summaryQA-20140610,summaryQA-20140626,summaryQA-20140712,summaryQA-20140728,summaryQA-20140813,summaryQA-20140829,summaryQA-20140914,summaryQA-20140930,summaryQA-20150509,summaryQA-20150525,summaryQA-20150610,summaryQA-20150626,summaryQA-20150712,summaryQA-20150728,summaryQA-20150813,summaryQA-20150829,summaryQA-20150914,summaryQA-20150930,.geo
1510,-113.938984,3p,Pellet 2014,,142,155,176,187,203,217,226,252,263,283,129,156,163,177,195,211,226,243,266,277,6046,7917,7033,4232,6130,5821,6299,3981,3600,3647,5082,7354,8754,3292,4948,7092,4443,4372,3400,3344,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.938984,46.466084]}",,8153,8493,8201,5951,7595,7409,7542,6481,6037,5514,7379,8366,8960,5420,6909,8270,6026,6228,5516,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.938984,46.466084]}"
1515,-113.939794,8p,Pellet 2014,,142,155,176,187,203,217,226,252,263,283,129,156,163,177,195,211,226,243,266,277,6046,7917,7033,4232,6130,5821,6299,3981,3600,3647,5082,7354,8754,3292,4948,7092,4443,4372,3400,3344,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.939794,46.465644]}",,8153,8493,8201,5951,7595,7409,7542,6481,6037,5514,7379,8366,8960,5420,6909,8270,6026,6228,5516,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.939794,46.465644]}"
1463,-113.95116,1266.0,Biomass,,142,153,172,187,208,210,233,249,267,279,133,158,170,190,204,211,226,252,266,273,3996,6026,6149,6050,4271,5134,4619,3578,4382,4227,4554,5836,5541,3859,4344,4696,3800,4025,3775,3732,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95116,46.47161]}",,6832,7810,8190,7348,6634,6821,6822,5840,6358,6648,6609,7371,7529,5622,6422,6854,5690,6219,6250,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95116,46.47161]}"
1547,-113.94802,40p,Pellet 2014,,142,153,162,187,208,212,231,252,267,279,133,160,170,190,202,211,226,254,270,273,2921,5408,6962,6050,5542,6424,6138,3674,4382,3438,4545,6557,6307,3379,5217,4171,3800,4248,4057,3189,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94802,46.47142]}",,5822,7398,7933,7348,7660,7533,7865,6413,6358,5832,6639,7707,8010,5258,7366,6542,5690,6166,6040,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94802,46.47142]}"
1459,-113.94449,1262.0,Biomass,,137,155,174,181,206,217,231,252,263,283,129,156,170,190,204,211,226,252,266,278,4976,7574,7390,5554,6531,7054,4347,3003,4838,4201,3904,8215,5289,5781,7663,6775,5102,4176,3930,3881,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94449,46.46938]}",,7154,8319,8685,7811,8500,8104,6732,5657,7003,5986,6382,8807,7424,7118,8429,8116,6509,6591,6279,6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94449,46.46938]}"
1464,-113.94315,1267.0,Biomass,,137,153,171,187,208,210,226,249,265,279,129,156,170,190,202,211,226,255,263,273,5008,5535,7874,3262,5899,6179,6561,3543,4362,3978,4220,5878,5893,3844,5095,7092,5102,3751,4604,3388,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94315,46.46828]}",,7122,7379,8323,4968,7854,7448,7870,5563,6241,6096,6707,7498,7697,5548,7151,8270,6509,6152,6281,5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94315,46.46828]}"
1461,-113.94474,1264.0,Biomass,,137,153,176,181,208,217,231,252,263,279,129,156,170,190,195,211,226,254,266,273,5230,6776,7363,5554,7515,7773,7665,4226,4838,4725,5960,8215,8130,5781,7690,8412,5102,5255,4594,4135,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94474,46.46817]}",,7380,8155,8335,7811,8649,8472,8718,6662,7003,7028,7988,8807,8896,7118,8689,8879,6509,6834,6737,6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94474,46.46817]}"
1466,-113.94285,1269.0,Biomass,,142,151,176,187,208,217,226,252,263,279,129,156,163,190,202,218,226,255,266,277,5352,5955,7363,3980,6003,7773,6945,3814,5011,3627,5757,7808,4655,5682,6392,8185,4443,3870,3364,3419,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94285,46.4664]}",,7690,7781,8335,5784,7948,8472,8109,6361,7081,5860,7861,8523,6580,6997,7986,8912,6026,6181,5587,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94285,46.4664]}"
1465,-113.94531,1268.0,Biomass,,137,155,174,181,206,217,231,252,263,283,129,156,170,190,204,211,226,252,266,278,4976,7574,7390,5554,6531,7054,4347,3003,4838,4201,3904,8215,5289,5781,7663,6775,5102,4176,3930,3881,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94531,46.4694]}",,7154,8319,8685,7811,8500,8104,6732,5657,7003,5986,6382,8807,7424,7118,8429,8116,6509,6591,6279,6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94531,46.4694]}"
1457,-113.94883,1260.0,Biomass,,142,151,172,181,204,217,233,252,263,279,129,158,170,179,195,211,226,243,266,277,5048,3838,6149,6134,4454,5179,6345,3816,3813,2873,4783,6635,4203,2633,5270,5243,3980,3784,3775,3661,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94883,46.46897]}",,7519,6510,8190,8105,7257,6996,7894,6504,6510,5763,7268,7823,6565,4817,7340,7120,5727,6012,6250,5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94883,46.46897]}"
1458,-113.94937,1261.0,Biomass,,142,155,176,181,208,217,233,252,263,279,129,156,170,190,195,211,226,243,266,277,6221,7658,7173,7565,5542,7321,8132,3901,5102,4129,5428,7197,6307,4774,6109,7230,3980,4629,4443,4228,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94937,46.46987]}",,8277,8423,8075,8792,7660,8233,8696,6567,7215,6633,7708,8339,8010,6462,7865,8333,5727,6596,6783,6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94937,46.46987]}"
1460,-113.95267,1263.0,Biomass,,142,153,172,187,208,210,233,249,267,279,133,158,170,190,204,211,226,252,266,273,3996,6026,6149,6050,4271,5134,4619,3578,4382,4227,4554,5836,5541,3859,4344,4696,3800,4025,3775,3732,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95267,46.47165]}",,6832,7810,8190,7348,6634,6821,6822,5840,6358,6648,6609,7371,7529,5622,6422,6854,5690,6219,6250,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95267,46.47165]}"
1462,-113.95188,1265.0,Biomass,,142,153,172,187,208,210,233,249,267,279,133,158,170,190,204,211,226,252,266,273,3996,6026,6149,6050,4271,5134,4619,3578,4382,4227,4554,5836,5541,3859,4344,4696,3800,4025,3775,3732,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95188,46.47218]}",,6832,7810,8190,7348,6634,6821,6822,5840,6358,6648,6609,7371,7529,5622,6422,6854,5690,6219,6250,6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95188,46.47218]}"
1102,-113.95683,376.0,Biomass,,142,149,174,181,204,217,233,245,268,279,133,154,170,179,200,223,226,255,271,287,1850,2000,1802,1829,1541,1514,1488,1317,1349,1137,1707,1729,1793,1627,1504,1504,1943,1497,1345,1398,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95683,46.49224]}",,3739,4078,3881,3889,3475,2756,2825,3027,3147,2599,3182,3945,3700,3064,3292,3286,3157,3333,3125,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95683,46.49224]}"
1101,-113.95524,375.0,Biomass,,142,149,172,181,204,217,229,245,268,279,133,154,176,179,195,223,226,252,271,278,1706,1994,1917,1893,1522,1421,1504,1398,1462,1167,1706,1919,2238,1666,1510,1569,1932,1477,1401,1481,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95524,46.49302]}",,3488,4200,4271,4094,3624,2639,3278,3246,3301,2580,3222,4135,3649,3109,2924,3520,3156,2797,3191,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95524,46.49302]}"
1432,-113.94481,1218.0,Biomass,,142,153,174,187,194,212,240,247,258,283,133,158,176,179,200,218,226,255,266,287,1759,2140,2101,2426,2417,2302,1539,1818,1801,1858,1821,2521,2626,1937,1768,1567,1978,1314,1618,1615,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94481,46.48972]}",,3762,4062,4450,4157,4165,3720,3539,4063,3597,3557,3320,4417,4288,3717,3987,3435,3232,3196,3665,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94481,46.48972]}"
1434,-113.94427,1220.0,Biomass,,142,149,174,189,204,217,231,247,268,279,133,159,170,179,195,223,226,255,266,278,1759,1953,1733,2383,1591,1390,1272,1266,1236,1115,1821,2147,1752,1604,1489,1558,2060,1314,1206,1286,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94427,46.48859]}",,3762,4177,3840,3974,3806,2690,2884,2944,3033,2696,3320,4834,3683,3217,3077,3592,3344,3196,2810,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94427,46.48859]}"
1435,-113.94415,1221.0,Biomass,,142,149,172,187,208,210,231,249,258,279,133,159,170,179,202,211,226,254,266,277,2055,2238,2049,2499,1756,2034,1580,1644,1800,1433,2082,2235,1830,2029,1614,1679,1941,2007,1483,1677,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94415,46.48534]}",,4398,4676,4499,4261,3529,3654,3377,3441,3392,3383,3826,4984,3698,3929,3338,3601,3210,3701,3251,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94415,46.48534]}"
1431,-113.94688,1217.0,Biomass,,137,149,174,192,206,217,240,251,267,283,129,159,170,179,195,211,226,252,266,278,2146,2031,1962,2086,1674,2185,1652,2280,1988,1892,2100,2078,1796,1775,1909,1720,2052,1915,1528,1544,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94688,46.48507]}",,4167,4604,4498,4331,3905,4077,3654,4294,3857,3498,4735,4980,3925,3514,4024,3719,3374,3707,3485,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94688,46.48507]}"
1426,-113.94422,1212.0,Biomass,,142,149,174,187,206,210,238,249,269,283,133,159,163,179,195,211,226,252,266,277,2153,2117,1964,2433,1689,1925,1597,1785,2546,2146,2015,2079,2482,1902,1906,1684,2473,1760,1589,1839,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94422,46.48051]}",,4589,4438,4447,4272,3757,3627,4013,3627,4332,4050,3697,4835,4252,3646,4011,3618,4120,3402,3734,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94422,46.48051]}"
1427,-113.94303,1213.0,Biomass,,132,149,174,187,204,212,233,245,263,276,129,159,163,181,195,218,226,254,271,278,2847,2356,2279,2433,1569,2219,1694,1507,1452,1763,1625,2079,2564,2160,2245,1818,2412,2032,1451,1978,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94303,46.47941]}",,5115,5254,5241,4272,3987,3861,3565,3778,3579,3399,3816,4835,4860,3861,4692,4235,4017,4144,3888,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94303,46.47941]}"
1428,-113.94714,1214.0,Biomass,,132,146,176,192,208,212,231,247,263,279,129,156,170,181,204,213,226,243,270,273,2847,2585,2437,2395,1772,2874,2109,1774,1614,1304,2055,2662,1862,2521,2148,2269,2391,1981,1987,1584,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94714,46.48006]}",,5115,4683,4657,5006,3987,4775,4992,4523,4142,3542,4957,5073,4254,4461,4174,4479,4001,4615,4213,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94714,46.48006]}"
1429,-113.94644,1215.0,Biomass,,142,151,174,181,194,217,231,245,268,279,133,159,163,177,195,224,226,255,271,278,1921,1885,1729,1930,1831,1626,1518,1492,1820,1487,1918,1923,1765,1581,1552,2258,2399,1656,1862,1669,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94644,46.47782]}",,4379,4006,4014,4638,3341,3380,3635,4019,4663,3822,3647,4924,3706,3707,3284,4013,4010,4373,4793,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94644,46.47782]}"
1430,-113.94465,1216.0,Biomass,,141,153,172,189,194,217,240,249,258,276,133,159,170,177,200,213,226,256,266,288,2416,2227,1964,2640,2344,1501,1887,2071,1782,2112,2018,2002,1890,1749,1656,1805,2409,2316,1629,2242,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94465,46.47841]}",,4388,4140,4490,4629,4076,2971,3902,4084,3483,3874,3654,4712,3833,3823,3853,3365,4013,4132,3563,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94465,46.47841]}"
1518,-113.92995,11p,Pellet 2014,,142,153,171,192,194,217,240,252,263,283,133,159,163,179,204,211,226,255,266,287,2564,3440,3949,3125,3465,2907,2473,2181,1980,2336,3305,2933,3688,3349,3015,2559,3369,2018,2172,2046,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92995,46.49705]}",,6256,6468,6573,6504,6306,5927,6259,6472,5922,6329,6315,7492,7159,6729,5975,5851,6140,6384,5869,6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92995,46.49705]}"
1115,-113.93938,402.0,Biomass,,142,149,171,192,194,217,238,247,268,283,133,159,167,181,204,211,226,255,271,278,2243,2568,3453,2596,2743,2672,2270,2038,2426,2868,2891,2586,3349,3024,2850,2052,2867,2138,2279,2492,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93938,46.49677]}",,5166,6053,6087,5513,5097,5261,5728,4965,6328,5641,5270,6494,5851,5527,5533,4452,4915,5500,6067,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93938,46.49677]}"
1433,-113.94223,1219.0,Biomass,,142,151,172,192,203,217,233,247,263,279,133,159,170,177,202,223,226,243,266,278,1831,2039,2074,1828,2030,1697,1672,1282,1175,1093,1940,2020,1828,1884,1589,1558,2084,1444,1205,1531,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94223,46.48823]}",,3854,4051,4644,3680,3530,3188,3328,2953,2820,2660,3588,4698,3775,3982,3369,3592,3374,3024,2848,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94223,46.48823]}"
1114,-113.94418,401.0,Biomass,,142,157,173,189,203,210,240,251,268,279,129,159,167,179,195,218,226,255,263,278,1878,3164,3102,2463,2556,2292,1770,2043,1690,1285,1731,2533,2599,2197,1780,1679,2173,1515,1678,1890,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94418,46.49725]}",,4027,5293,5271,4288,4459,4216,4304,3968,3918,2993,4008,5975,4678,4345,3727,3846,3575,3889,3184,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94418,46.49725]}"
1523,-113.92716,16p,Pellet 2014,,142,153,172,192,208,217,240,245,258,279,130,158,170,179,204,211,226,255,271,287,2775,3609,3192,3418,3142,3119,2672,2421,2746,2094,3528,3878,3377,3246,3188,2660,3427,2161,2481,2449,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92716,46.50175]}",,6289,6554,7379,6698,6627,6034,6166,6514,5939,6030,6468,6711,6961,6522,6163,5886,6298,6146,6787,6748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92716,46.50175]}"
1100,-113.95142,374.0,Biomass,,137,151,172,192,206,217,233,252,268,279,133,159,170,177,202,223,226,255,271,273,2185,2155,2359,2255,1853,1977,1817,1795,1729,1223,2269,2294,1869,1633,1826,1595,2159,1362,1543,1488,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95142,46.49702]}",,4094,4333,5151,4457,4121,3712,3796,4453,4044,3040,4105,5078,3959,3512,3861,3747,3535,3330,3901,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95142,46.49702]}"
1104,-113.95315,378.0,Biomass,,142,151,174,181,208,210,226,247,258,283,133,158,170,181,200,211,226,252,266,277,1945,2622,2534,2633,2217,2127,2072,1838,1822,1690,2269,3023,2655,2939,1779,1948,2278,1540,1573,1733,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95315,46.49699]}",,4094,5001,5043,5141,4257,3668,3807,3864,3562,3215,4105,4957,4922,4504,3953,3978,3592,3082,3565,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95315,46.49699]}"
1103,-113.95357,377.0,Biomass,,142,149,173,181,204,217,233,251,263,279,133,159,176,177,195,223,226,255,271,278,1768,1954,2994,1825,1532,1743,1553,1590,1412,1163,1685,1928,2180,1564,1607,1540,2135,1271,1258,1547,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95357,46.4953]}",,3701,4134,4659,3869,3570,3222,3069,2923,2939,2786,3140,4256,3686,3236,3106,3399,3503,2933,3009,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95357,46.4953]}"
1105,-113.92049,379.0,Biomass,,141,153,171,187,194,217,240,249,263,283,129,156,167,177,200,213,226,243,270,279,3500,3186,3468,3110,2792,2178,1985,2184,1969,2322,2362,2937,3413,2322,2003,2351,2764,1872,2261,2353,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92049,46.5325]}",,6096,5700,5810,5386,4900,4209,4605,5075,4601,4762,4823,5423,5814,4898,4830,4540,4668,4021,4514,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92049,46.5325]}"
1476,-113.93481,104p,Pellet 2015,,142,153,172,188,194,213,237,245,263,276,133,156,163,179,206,224,226,255,266,279,2436,2667,2293,2093,2135,1919,2085,1956,1659,2290,2740,2892,2579,2208,2263,2426,2410,1791,1618,2033,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93481,46.53763]}",,4936,4796,4662,4642,3634,3903,3591,4352,3460,4128,4746,5028,4702,4116,3745,3918,3838,4015,3358,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93481,46.53763]}"
1533,-113.941298,26p,Pellet 2014,,137,151,171,187,194,217,233,249,263,279,133,154,163,177,204,211,226,243,263,277,2654,2584,2692,2764,2678,1978,2331,1802,1890,1568,2602,2727,2447,2295,2357,1928,2270,1820,2487,1985,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.941298,46.539702]}",,4793,5126,4404,4630,4426,3607,4223,3590,4038,3389,4475,5417,4583,4665,4129,3777,3602,3686,4253,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.941298,46.539702]}"
1453,-113.95878,1256.0,Biomass,,137,151,174,192,194,217,233,245,263,279,133,154,170,190,204,218,226,255,268,278,4740,4153,6282,5709,4761,5396,6293,5896,4857,4404,4595,7253,4927,4154,5480,6594,3494,4720,3870,4353,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95878,46.5468]}",,6569,6226,8049,7344,6497,7020,7937,7834,6706,6532,6430,8609,7169,5669,7255,8134,5124,6974,5927,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95878,46.5468]}"
1452,-113.95792,1254.0,Biomass,,142,153,171,192,203,217,240,249,263,279,133,149,163,177,195,211,226,254,268,277,5152,6800,5730,5709,5342,4975,6070,6097,5283,4299,5988,7431,7819,4307,5924,5911,5622,4800,3870,4713,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95792,46.54859]}",,7067,8175,6907,7344,6804,6553,7652,7781,7385,6125,7270,8318,8575,6386,7736,7579,6793,6537,5927,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95792,46.54859]}"
1454,-113.96088,1257.0,Biomass,,142,153,174,192,208,217,240,245,263,276,133,154,163,179,195,211,226,254,268,277,6244,6305,5527,4125,5167,5233,5353,6150,4262,4659,6319,7185,6670,3752,5257,6499,5622,4653,4802,4713,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96088,46.54859]}",,8185,7916,7677,6171,7118,6834,7249,8245,6606,6406,7666,8774,8106,5671,7159,8042,6793,6568,6958,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96088,46.54859]}"
1165,-113.91607,514.0,Biomass,,137,153,171,192,208,217,233,249,267,279,133,159,163,179,195,211,226,254,270,273,2535,2749,3091,2349,2186,2402,2445,1994,2419,1893,2425,2812,2460,2404,2119,2020,2514,2300,2429,2058,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91607,46.54458]}",,4961,4980,5120,4919,4391,4568,4915,4310,4618,4324,4095,6650,4965,4523,4460,4465,4003,4676,4895,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91607,46.54458]}"
1089,-113.91892,362.0,Biomass,,132,157,171,188,194,222,233,249,258,283,133,159,165,177,195,213,226,254,266,273,2438,2891,2389,1949,2167,1595,1668,1469,1558,1644,2290,2291,2283,2047,1729,1839,2514,1772,1554,1457,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91892,46.54768]}",,4438,4667,4116,4387,3800,3545,3364,2948,3062,3096,3798,5386,4101,4516,3370,3458,4003,3228,3369,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91892,46.54768]}"
1086,-113.92075,359.0,Biomass,,142,146,171,183,204,217,233,245,263,279,133,154,167,177,204,211,226,243,263,277,2143,2498,2479,1943,1716,1662,1632,1423,1328,1447,2346,2409,2860,1858,1784,1358,1869,1458,1937,1639,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92075,46.54897]}",,4513,4264,4170,4127,3684,3045,3069,3249,2890,3177,3958,4959,4634,3813,3212,2736,3070,2960,3390,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92075,46.54897]}"
2,-113.93347,322.0,Phenology,,132,151,174,188,194,217,233,245,263,279,129,154,170,183,195,213,226,243,263,277,2410,2223,2265,1874,2063,1699,1751,1486,1484,1381,2169,2331,1906,2392,1554,1888,2005,1730,1828,1633,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93347,46.55935]}",,4184,4154,4248,3811,3488,3033,3154,3102,2828,2642,4101,4561,3697,3820,3035,3279,3135,3221,3162,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93347,46.55935]}"
1095,-113.91043,369.0,Biomass,,137,153,172,188,208,212,240,249,258,283,129,160,163,179,195,211,226,256,266,277,3042,3015,2274,2360,2407,2923,2059,2359,2367,2126,2429,3625,2736,2818,2689,2425,2351,2639,2203,2116,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91043,46.55111]}",,5442,5585,5013,5355,4708,4701,4512,4874,4562,4196,4947,6010,5338,5069,4953,4764,3916,4644,4902,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91043,46.55111]}"
